i_episode,total_reward,score,time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
102,-184.606881457,-2.52886138983,4.379999999999995,-13.5311687941,-23.426473645,0.0,5.12946024736,2.36736481112,0.0,-2.50549335678,-57.3305505223,-140.415430132,-0.262823800653,-28.655687162,0.0,899.93925711,99.9118061028,899.745310216,900.389243893
103,-219.061165531,-2.60787101822,5.0399999999999805,-16.057589081,-12.1359079433,3.06783184943,1.08004199533,2.30738455777,0.0,-3.32743418978,-12.0376774176,-35.9453064518,0.605583671736,-28.6613669996,0.0,900.264745587,100.170565246,899.352090876,900.567030392
104,-210.506385137,-2.56715103826,4.919999999999983,-15.5317177212,-6.87518754694,0.0,5.63492151813,5.69490722483,0.0,-5.05813640282,-15.8963193726,-56.1462083357,-0.201966993254,-28.6746325178,0.0,900.659599382,100.437052175,899.806200741,900.351512869
105,-219.89145671,-2.61775543703,5.0399999999999805,-16.6851258076,-9.96229231945,0.0,0.794526156831,2.2817312144,0.0,-3.7666027106,-9.78285439668,-39.5444601202,0.271645350162,-28.6500443234,0.0,900.012090802,99.9643579341,900.546919879,900.851184147
106,-214.506079182,-2.58441059255,4.979999999999982,-16.5775153454,-2.93480564321,0.0,0.737909807957,4.02744317055,0.0,-4.69511161437,-6.37171832333,-42.5466188637,0.456812153589,-28.6547449766,0.0,900.138269562,99.9150455318,900.392383099,899.700454818
107,-218.464346284,-2.60076602719,5.0399999999999805,-15.6303273903,-12.0252254338,4.75520723595,1.22537956346,2.26806761622,0.0,-3.05372813015,-12.5080854419,-32.984313502,0.429826469383,-28.6563980946,0.0,899.927021322,99.5961174548,900.425370294,899.943771854
108,-191.852794298,-2.55803725731,4.499999999999992,-14.704530577,-19.0763484168,0.0,5.26482701642,5.21903818649,0.0,-4.84688021773,-46.0294291871,-99.4141569103,-0.216775717859,-28.6595659139,0.0,900.057473521,100.067702877,899.444656515,900.165257431
109,-219.088618393,-2.60819783801,5.0399999999999805,-19.6158394451,-8.33515250641,0.0,0.777315846641,0.43437110107,0.0,-20.8942680866,-16.2694206466,-48.1804949557,0.199073320807,-6.42132754783,0.0,900.339832689,900.248168298,899.968213887,900.049064507
110,-218.168109587,-2.59723939985,5.0399999999999805,-15.558907125,-6.80255253363,0.0,0.791057193123,2.08972034483,0.0,-2.70589037299,-9.57595207205,-41.1905690561,0.246294932874,-6.24208867171,0.0,898.92705652,899.799365555,900.60428681,899.725567909
111,-199.186012343,-2.5536668249,4.679999999999988,-14.1059226805,-18.0967402979,0.0,5.26732549108,5.23211409198,0.0,0.94305956107,-48.0652419978,-81.0766121102,-0.490893012107,-7.40765845407,0.0,900.06366041,899.900796026,899.758804731,899.974440196
112,-213.367154891,-2.57068861314,4.979999999999982,-16.3964916249,-6.68346858761,0.0,0.495283057269,1.21951706527,0.0,-9.44664501756,-10.3505920151,-51.7173880873,0.138638246981,-7.00675770416,0.0,899.922499129,899.684354519,899.872298667,900.068507604
113,-214.294833354,-2.5818654621,4.979999999999982,-15.2961663073,-5.907407964,0.0,5.84174612892,4.13027977299,0.0,4.48583780842,-13.445018311,-42.4930976216,-0.121283312767,-6.60664994009,0.0,899.09633183,900.326682528,900.066011429,899.912565051
114,-211.70015161,-2.58170916597,4.919999999999983,-16.4764000307,-6.05401324253,0.0,5.6567852232,5.17447215185,0.0,-5.89111442559,-13.0042269739,-56.1872273901,-0.332336697974,-6.68763491649,0.0,899.694369249,899.856451336,900.015569433,900.131333344
115,-212.943748481,-2.5655873311,4.979999999999982,-15.8683269398,-2.52647291817,0.0,0.527950386497,6.1493215342,0.0,-7.56791279005,-5.72264141991,-46.6731058617,0.389972646839,-7.62644522102,0.0,899.835298766,899.655053894,899.053361684,900.088691929
116,-178.358384899,-2.51208992816,4.259999999999997,-13.3818167975,-14.7809980561,0.0,4.81828469412,2.78523922842,0.0,-6.70968594391,-21.0320604012,-139.489060053,-0.628034654992,-9.36129646318,0.0,899.755390724,900.46759593,899.780489133,899.258970163
117,-217.662604897,-2.59122148687,5.0399999999999805,-15.6331504915,-8.65095364312,0.0,0.60494202467,5.00493794321,0.0,-6.31750606218,-10.3314847492,-44.7625141921,0.0559538944083,-6.16371476697,0.0,899.83575708,899.868682114,899.737404047,899.957027917
118,-218.727629063,-2.60390034599,5.0399999999999805,-15.5878057941,-12.9657822675,7.50740061913,0.960882799628,5.01520533383,0.0,-1.58249576338,-5.51426864252,-29.762167386,0.0880959339286,-6.13908415618,0.0,899.007509304,899.787706004,900.415265092,899.242265977
119,-198.914445508,-2.55018519882,4.679999999999988,-13.9412884121,-18.3103814687,0.0,5.35464448351,5.09276684238,0.0,1.72726849492,-47.7631138545,-78.9923725046,-0.392099234709,-7.31389426884,0.0,899.380164745,900.658220968,900.178529599,899.692196871
120,-212.901791928,-2.56508183046,4.979999999999982,-16.2522234521,-0.840256498771,0.0,6.08274488058,1.66973591508,0.0,-5.94310870864,-1.3759138228,-44.6580375843,-0.152690171176,-6.46376007209,0.0,899.449424378,900.19511641,900.190408328,899.769945924
121,-207.6069179,-2.56304836913,4.859999999999984,-12.9388295336,-12.3079416927,0.0,5.85530641579,2.43947432277,0.0,3.51022660631,-21.9897815914,-51.6423364457,-0.00331118525163,-6.2446669439,0.0,900.798648939,899.410324252,900.643838276,900.039722216
122,-205.479029519,-2.56848786899,4.799999999999986,-10.9231929173,-14.8172042417,0.0,5.49068136725,3.07561728154,0.0,10.2486450923,-32.5558020586,-68.5357897015,-0.293459929783,-5.83683167314,0.0,899.899779002,899.920951314,899.813578546,899.817162325
123,-210.876028073,-2.57165887893,4.919999999999983,-15.6980534931,-2.0073849136,0.0,0.00882716909557,5.51038085831,0.0,-8.54490480388,-1.14410998044,-63.9244488852,-0.0268469357651,-7.45173680111,0.0,900.181703539,900.551707661,900.302824421,900.168943459
124,-205.886675555,-2.57358344443,4.799999999999986,-21.0209099258,-11.7936241443,0.0,5.6274436828,5.93454815787,0.0,-23.4759496886,-23.9363846434,-68.7839622802,-0.0979224613701,-5.65024949881,0.0,900.13213667,900.338353361,899.796201651,900.039012271
125,-219.123837198,-2.6086171095,5.0399999999999805,-16.4306897658,-5.89230908446,0.0,0.857654613079,4.99206180017,0.0,-3.66222564692,-7.41860635038,-38.9517712771,0.432854875513,-6.17049143929,0.0,899.69371999,900.241988197,900.334758065,900.405515462
126,-213.536749048,-2.57273191624,4.979999999999982,-16.0833589024,-6.62965153822,0.0,0.344485567218,5.30117650653,0.0,-8.95050109911,-10.3260449091,-56.2595904874,-0.203602867723,-6.70943199266,0.0,899.720286633,900.153375132,900.07329758,899.636920127
127,-213.546367453,-2.57284780064,4.979999999999982,-15.6342289635,-3.13097431743,0.0,0.8657488965,5.10733975645,0.0,-3.21449801782,-6.44714230572,-40.7748327634,0.635208040632,-6.77226742195,0.0,900.198051371,900.310903627,899.70547909,899.902654359
128,-213.718101442,-2.57491688485,4.979999999999982,-14.9042861059,-3.31199751734,0.0,5.6938466291,0.142225959268,0.0,-1.71012599483,-7.59103725798,-48.507463143,-0.487971099027,28.0038136454,0.0,100.530096314,899.996705197,899.482938036,899.872762775
129,-199.120034138,-2.55282095049,4.679999999999988,-13.5812861152,-18.1032634188,0.0,5.30329395716,2.35561122473,0.0,-2.02299565591,-45.3196653458,-89.260711995,-0.353363581029,28.5495012653,0.0,99.9143075959,900.172861583,900.254366796,899.762104453
130,-220.623363339,-2.62646861118,5.0399999999999805,-17.9238974981,-12.4379330697,4.89988005755,1.27866700686,3.5909821835,0.0,-7.52154474699,-12.870950422,-31.9426609372,0.464327339256,28.5455477403,0.0,100.037751138,900.014787141,900.076209682,900.337287676
131,-213.919062966,-2.57733810802,4.979999999999982,-15.4863833121,-4.26637190887,0.0,6.15032850809,4.80846592161,0.0,-2.42546580413,-3.78102403657,-44.2805245581,-0.0430148420331,28.6248648914,0.0,99.8412301738,900.029897122,900.056321072,899.683637839
132,-208.733134479,-2.57695227752,4.859999999999984,-16.3974909411,-9.44982822842,0.0,5.65297728955,2.73512573811,0.0,-6.41840094946,-20.5084881199,-59.7008389173,-0.0449967014528,28.5633314266,0.0,99.7960472147,899.468338545,899.932237632,900.505540277
133,-219.85616324,-2.61733527666,5.0399999999999805,-15.127146158,-14.7884371813,7.396743283,1.18912341311,5.58941126987,0.0,-0.592409893569,-12.9308273424,-31.7001462192,0.324155982899,28.6227513496,0.0,100.395413958,900.689559605,899.740597183,900.500492823
134,-205.597184705,-2.56996480881,4.799999999999986,-17.3765622755,-24.212085555,0.0,4.13122508238,1.00637514726,0.0,-4.84688561886,-10.5866860551,-51.3911000578,-8.70682359764,28.6450794372,0.0,99.793481297,899.658061837,899.832232,899.882654197
135,199.139052539,2.37070300642,5.0399999999999805,-9.08282445244,-4.23772520571,126.32885202,2.27264888449,2.29319590062,0.0,-0.914837601582,-1.7325940414,9.7297365256,-28.6550437195,-28.6580572016,0.0,900.084038394,100.240233542,899.873301945,99.512349403
136,198.677821751,2.3652121637,5.0399999999999805,-8.96409817113,3.67323835784,126.24525346,2.29208881466,2.2852171582,0.0,-0.852297084815,0.641661066324,9.67602406327,-28.6580108174,-28.6801978261,0.0,900.774373234,100.428760827,899.997320729,99.9178356584
137,200.298562791,2.3845066999,5.0399999999999805,-8.39743316604,7.06758007732,126.23377127,2.30338868907,2.21555517863,0.0,-0.764917692537,2.87385041321,9.56046224905,-28.6731827643,-28.6511772808,0.0,899.729813042,100.463879619,900.549275747,100.403603984
138,198.32562125,2.36101930059,5.0399999999999805,-8.54784265765,7.93379177483,125.991786769,2.29598114267,2.29062484192,0.0,-0.755527498234,1.71231930564,9.56921137198,-28.6584094938,-28.6647032696,0.0,900.294816418,99.6301414221,900.159580761,99.7114881175
139,198.928141107,2.36819215604,5.0399999999999805,-9.13218502097,-4.39223947798,126.214452165,2.2769101245,2.29549134498,0.0,-0.922607488205,-2.28655650223,9.69695599311,-28.6660090582,-28.6540192967,0.0,899.809157262,100.302754391,900.233987557,100.130589666
140,199.441522747,2.37430384223,5.0399999999999805,-8.15013691417,7.69577842853,126.134136961,2.26913637529,2.25973667911,0.0,-0.700282103638,1.69475607352,9.61360071213,-28.6644642039,-28.6715666226,0.0,900.311286964,99.7089981603,900.318470966,100.546999937
141,198.180459063,2.35929117932,5.0399999999999805,-9.41771638159,-9.98691718202,125.827287697,2.2332165662,2.32592914941,0.0,-0.992346037102,-4.7981632878,9.47966437005,-28.64733736,-28.6502266909,0.0,899.715009225,99.9065201095,899.662217426,100.169980668
142,199.643211691,2.37670490109,5.0399999999999805,-8.48875662229,3.84178978838,126.29090747,2.28876014028,2.28479204944,0.0,-0.769001546997,0.543930098542,9.68240025584,-28.6758362294,-28.6763991209,0.0,900.448115765,99.5203955828,900.557938499,99.6515374879
143,198.316641133,2.36091239444,5.0399999999999805,-9.00017322276,4.62999878241,126.150296439,2.33778486359,2.28365684524,0.0,-0.85576086481,1.73895013979,9.62292967756,-28.6649255645,-28.6714370893,0.0,900.342417535,99.8327776364,899.971853707,99.7599684771
144,199.36091842,2.37334426691,5.0399999999999805,-8.69499041059,3.32974154304,126.295534712,2.30076323115,2.28920719648,0.0,-0.805817126312,0.72487137366,9.67613941374,-28.6518217622,-28.6479450671,0.0,899.52508407,100.586017563,899.695188877,99.5313258525
145,199.605975838,2.37626161712,5.0399999999999805,-8.81431851356,-0.0589672259849,126.397369233,2.26887717266,2.28004012815,0.0,-0.846462810069,-0.431809206696,9.73261568878,-28.6583687512,-28.6443991276,0.0,899.510215136,100.314709757,900.098785605,100.425607225
146,198.485057005,2.3629173453,5.0399999999999805,-9.19184582411,-2.9266660418,126.193743485,2.29437901522,2.34519797722,0.0,-0.905433526154,-1.97415072692,9.66498969325,-28.6766175743,-28.6559201733,0.0,900.154000381,100.647917106,900.590090336,100.309502763
147,199.549939422,2.37559451693,5.0399999999999805,-8.24302447609,7.32120424337,126.137368798,2.30934472401,2.26595765958,0.0,-0.716349912417,2.14529189238,9.58522918195,-28.6696611165,-28.6637449512,0.0,900.207290269,99.9699015053,900.53716501,99.8510710912
148,199.623297625,2.37646782887,5.0399999999999805,-8.58806394774,2.24576601193,126.299786056,2.3059391715,2.33771425712,0.0,-0.77135717487,-0.157893065034,9.6617018575,-28.6488783585,-28.6403754198,0.0,899.336056628,99.5226013729,899.702139753,100.063215317
149,198.931178236,2.36822831233,5.0399999999999805,-8.33991439124,9.70505983548,125.913175419,2.33800433574,2.24815539527,0.0,-0.733449578261,3.5078405227,9.44674597478,-28.6600459099,-28.6554090372,0.0,899.958998246,100.022900435,900.04077625,100.013683104
150,198.933930485,2.3682610772,5.0399999999999805,-9.00771025685,-3.4120318133,126.151865469,2.26947374129,2.34412803769,0.0,-0.873171165093,-2.53086741055,9.63361977773,-28.676120726,-28.6631763197,0.0,900.002960045,99.4590384426,900.693009959,100.008286439
151,197.8952423,2.35589574167,5.0399999999999805,-8.5910792222,11.1645138444,125.677777443,2.34309907693,2.26621301201,0.0,-0.758421231975,3.81798298414,9.3881901874,-28.6595867633,-28.6456803883,0.0,899.423262248,100.116117218,899.862177358,100.55972407
152,200.080456762,2.38191019954,5.0399999999999805,-8.22559389463,6.89679746157,126.216493668,2.27794354029,2.27390799966,0.0,-0.710476152531,1.44115061762,9.62170244597,-28.6480778456,-28.6640358368,0.0,900.374360739,100.288746152,899.681312371,100.501363151
153,199.110216105,2.37035971553,5.0399999999999805,-8.72829452041,1.89280492491,126.242723634,2.28277597237,2.32523544998,0.0,-0.802173046258,-0.5663356923,9.66566614349,-28.6492627053,-28.653112707,0.0,899.785084872,99.7160388277,899.530700163,99.3713355645
154,199.277987891,2.3723569987,5.0399999999999805,-8.8883911944,-2.42857918148,126.278218069,2.2612573956,2.30373126573,0.0,-0.863884158409,-1.89447646553,9.6948849348,-28.6697453753,-28.6690322303,0.0,899.978503071,99.9370518776,900.383747964,100.013817641
155,199.191615983,2.3713287617,5.0399999999999805,-8.83548037918,1.4688612295,126.256925523,2.32467610292,2.32524996948,0.0,-0.824320280858,-0.0773413270421,9.68350603246,-28.6656662805,-28.6618438343,0.0,900.078855132,100.500458937,900.323011156,100.0512316
156,198.955096282,2.36851305098,5.0399999999999805,-8.97389729851,1.92078223049,126.28103301,2.29596700685,2.30582325013,0.0,-0.854610149943,0.362406170001,9.68424255837,-28.6579288547,-28.6538037872,0.0,899.652810301,99.3997259482,899.925164001,99.9734342389
157,199.561372094,2.37573062017,5.0399999999999805,-8.63341598572,3.90762563415,126.301774632,2.30023756625,2.27273970343,0.0,-0.796533185967,1.0551298611,9.66936656917,-28.6559661959,-28.6575593473,0.0,900.053952482,100.095927739,899.953637602,100.086717344
158,198.45610998,2.36257273785,5.0399999999999805,-9.25840475458,-1.13680458691,126.290404327,2.29830990702,2.29596817946,0.0,-0.926456630351,-0.546117144204,9.7249891305,-28.6461632032,-28.6610284341,0.0,899.914921641,99.7778268774,899.774424049,100.355984094
159,199.352244694,2.37324100826,5.0399999999999805,-8.55859080994,3.60556335365,126.283134272,2.29394201269,2.29141590408,0.0,-0.777917664007,0.565147455019,9.6811171765,-28.6601535264,-28.6734729701,0.0,900.333043909,99.9533062884,900.026402786,99.951526998
160,199.303874231,2.37266516942,5.0399999999999805,-8.87988087625,-0.438518785769,126.313428924,2.29266941143,2.32966926008,0.0,-0.839967276731,-0.907423203534,9.68982152424,-28.6631688557,-28.6394780903,0.0,899.278364721,99.8014977669,899.975145643,99.5781802075
161,198.560510025,2.36381559553,5.0399999999999805,-8.83109704687,6.95254029581,126.086189384,2.31442415265,2.28159298309,0.0,-0.813613040841,2.14890981922,9.57903507378,-28.6648758146,-28.6646439024,0.0,900.27965675,100.388069822,900.223022869,100.278992653
162,199.927431317,2.38008846806,5.0399999999999805,-8.31409108615,6.67268514766,126.203037977,2.31890664743,2.26109843707,0.0,-0.735776570264,2.21900470295,9.59143701439,-28.646884438,-28.6727627237,0.0,900.400929107,99.8179926793,899.662330184,99.5438881136
163,198.397964549,2.36188053035,5.0399999999999805,-8.60863434237,8.49847402546,125.959790413,2.32433637975,2.26873678443,0.0,-0.774723143968,2.44230399841,9.54208879113,-28.6524731887,-28.6730961513,0.0,900.471104273,99.9908065664,899.935020777,100.770987513
164,199.025599276,2.36935237234,5.0399999999999805,-9.04112063531,-1.60092148906,126.350387944,2.28900258247,2.27454413527,0.0,-0.903065235587,-0.561493031092,9.74505365199,-28.6580050623,-28.6720082411,0.0,900.39204423,99.4730139352,899.810449648,99.7294689601
165,200.179668486,2.3830912915,5.0399999999999805,-8.3947379416,3.13397896314,126.372058327,2.27948971131,2.26460800095,0.0,-0.764259887777,0.452227195616,9.70556187309,-28.6548854482,-28.6719923737,0.0,900.37546848,99.6146287907,899.78225017,100.133665059
166,199.984278966,2.38076522579,5.0399999999999805,-8.6723624484,-0.561456307248,126.444523356,2.23037001331,2.27832140858,0.0,-0.822179832683,-1.09440498628,9.72681935693,-28.6698568478,-28.6547839645,0.0,899.878678803,99.2749781276,900.367254472,99.9515282343
167,199.526388645,2.37531415054,5.0399999999999805,-8.6799426178,1.66738884871,126.338862513,2.29460537966,2.29557612309,0.0,-0.809837840849,-0.0151396174725,9.69981799616,-28.6399292788,-28.6482267749,0.0,899.674328571,100.234780343,899.256400431,99.2126240327
168,199.243012451,2.37194062441,5.0399999999999805,-8.74269833294,3.16379501078,126.273880871,2.32599703994,2.30156951962,0.0,-0.812273606447,0.879043352574,9.66691576527,-28.6752487791,-28.665869049,0.0,900.230611988,99.8218248517,900.478904238,99.6109650699
169,198.736499895,2.36591071304,5.0399999999999805,-8.58562278671,8.22597328347,126.039980123,2.30033670776,2.24973932874,0.0,-0.777697643333,2.5770152155,9.5561335037,-28.6602804932,-28.6657506372,0.0,900.219014774,99.8428742146,899.973453036,100.990318586
170,199.051204666,2.36965719841,5.0399999999999805,-8.80780212092,2.22422554905,126.287851793,2.30047221619,2.30971856524,0.0,-0.821004871631,0.131152349647,9.68571660297,-28.655860299,-28.6559984615,0.0,899.800914975,100.010778329,899.839164869,100.610228851
171,200.332255696,2.3849078059,5.0399999999999805,-8.16043734466,6.02272656539,126.322142029,2.25273403569,2.25489875498,0.0,-0.712187494393,1.30169159339,9.65825601226,-28.6611909523,-28.6313047529,0.0,899.154241958,100.61446636,900.061595457,100.815102944
172,198.553068625,2.36372700744,5.0399999999999805,-9.22330392708,-3.50597381169,126.17919307,2.31811653058,2.36716107744,0.0,-0.906388991733,-1.9175284022,9.66163828211,-28.6657345172,-28.6636582201,0.0,900.257834008,100.129421761,900.018940099,99.1903436235
173,198.794059689,2.36659594868,5.0399999999999805,-9.04166898931,-0.970229650833,126.27894223,2.30243610555,2.30491683371,0.0,-0.882853368432,-0.995106131018,9.70734135726,-28.6419201416,-28.6677271235,0.0,900.320688432,99.8370571441,899.600236536,100.636722167
174,199.06265783,2.36979354559,5.0399999999999805,-8.50660971859,6.88950649969,126.080286098,2.31990529149,2.30383927127,0.0,-0.747789751946,1.66505382004,9.58844612383,-28.6487734573,-28.6706802688,0.0,900.3451756,100.410569598,899.758210013,100.031113215
175,198.46925579,2.36272923559,5.0399999999999805,-8.79794481647,6.44844239548,126.042242696,2.35473265264,2.33197207053,0.0,-0.791702122019,1.79837392227,9.56591156796,-28.6572545261,-28.6396660746,0.0,899.339060061,99.2101502298,899.930224621,100.063508003
